wavelength_um,R_res32,T_res32,A_res32,dR_vs_res50_res32,R_res50,T_res50,A_res50,dR_vs_res50_res50
9.036144578313253,0.9224952807335709,2.545478459932081e-16,0.07750471926642885,0.0008223277837482446,0.9216729529498227,2.4351527236097404e-16,0.0783270470501771,0.0
9.090909090909092,0.9228783722539131,2.4622863560541885e-16,0.07712162774608664,0.0008183838780327912,0.9220599883758803,2.31961087735636e-16,0.07794001162411944,0.0
9.146341463414634,0.9232580259760164,2.377754455442863e-16,0.0767419740239834,0.0008144500223846718,0.9224435759536317,2.200632765463976e-16,0.07755642404636809,0.0
9.202453987730062,0.9236342496950383,2.2920913272305204e-16,0.0763657503049615,0.0008105134390151703,0.9228237362560231,2.078976117128222e-16,0.0771762637439767,0.0
9.259259259259261,0.9240070517912461,2.2055065489977738e-16,0.07599294820875369,0.0008065607106783057,0.9232004910805678,1.9554746268539339e-16,0.07679950891943202,0.0
9.316770186335404,0.9243764414796383,2.118210129573986e-16,0.07562355852036153,0.0008025779864456739,0.9235738634931926,1.8310341945181132e-16,0.07642613650680723,0.0
9.375,0.9247424290821323,2.0304119340579519e-16,0.07525757091786746,0.0007985512190109567,0.9239438778631214,1.7066269611596344e-16,0.07605612213687846,0.0
9.433962264150946,0.9251050263203486,1.942321114671397e-16,0.07489497367965117,0.0007944664333667806,0.9243105598869819,1.583282774091403e-16,0.075689440113018,0.0
9.49367088607595,0.9254642466261611,1.8541455512668269e-16,0.0745357533738387,0.0007903100258229712,0.9246739366003381,1.4620777649003972e-16,0.0753260633996617,0.0
9.554140127388536,0.9258201054668787,1.7660913054470553e-16,0.07417989453312117,0.0007860690920167279,0.9250340363748619,1.3441198031702502e-16,0.07496596362513794,0.0
9.615384615384617,0.9261726206808104,1.6783620922577397e-16,0.07382737931918942,0.000781731781552164,0.9253908888992582,1.2305306951947562e-16,0.07460911110074163,0.0
9.67741935483871,0.9265218128185801,1.591158773353117e-16,0.0734781871814197,0.000777287676128724,0.9257445251424514,1.1224251260553573e-16,0.07425547485754846,0.0
9.740259740259742,0.9268677054845147,1.504678875286518e-16,0.07313229451548516,0.0007727281872650371,0.9260949772972497,1.020886488592017e-16,0.07390502270275025,0.0
9.803921568627453,0.9272103256716209,1.4191161362384542e-16,0.07278967432837899,0.0007680469682911362,0.9264422787033297,9.269398959648146e-17,0.07355772129667017,0.0
9.868421052631579,0.9275497040829409,1.3346600839916763e-16,0.07245029591705895,0.000763240334708537,0.9267864637482324,8.415228269488234e-17,0.07321353625176755,0.0
9.933774834437088,0.9278858754309129,1.2514956473216375e-16,0.07211412456908693,0.0007583076853012738,0.9271275677456117,7.654539967361704e-17,0.07287243225438825,0.0
10.0,0.9282188787057664,1.169802802196807e-16,0.07178112129423353,0.0007532519155545314,0.9274656267902118,6.994011744827063e-17,0.0725343732097881,0.0
10.067114093959733,0.9285487574027903,1.0897562532780467e-16,0.07145124259720959,0.0007480798132822875,0.927800677589508,6.438487791062476e-17,0.07219932241049191,0.0
10.135135135135137,0.928875559697713,1.0115251501979946e-16,0.07112444030228694,0.0007428024252972287,0.9281327572724157,5.9906617817214e-17,0.07186724272758421,0.0
10.204081632653063,0.9291993385582935,9.352728370063712e-17,0.0708006614417064,0.0007374353822130475,0.9284619031760805,5.650776975259387e-17,0.07153809682391948,0.0
10.273972602739727,0.9295201517799528,8.611566320228145e-17,0.07047984822004708,0.0007319991676983939,0.9287881526122544,5.4163543325726475e-17,0.0712118473877455,0.0
10.344827586206899,0.9298380619321674,7.893276341835998e-17,0.07016193806783247,0.0007265193164361916,0.9291115426157313,5.28196058472364e-17,0.07088845738426869,0.0
10.416666666666668,0.9301531362022027,7.199305508335133e-17,0.06984686379779718,0.0007210265244982361,0.9294321096777045,5.239029531799644e-17,0.07056789032229543,0.0
10.48951048951049,0.9304654461224973,6.531035408909004e-17,0.06953455387750267,0.0007155566544632119,0.929749889468034,5.275751728519944e-17,0.07025011053196589,0.0
10.563380281690144,0.9307750671677908,5.889780663985889e-17,0.06922493283220915,0.0007101506165148042,0.930064916551276,5.3770501992892155e-17,0.06993508344872396,0.0
10.638297872340427,0.9310820782086828,5.276787447962445e-17,0.06891792179131712,0.000704854106768904,0.9303772241019139,5.52466289871484e-17,0.06962277589808602,0.0
10.714285714285715,0.9313865608086552,4.693231938094899e-17,0.06861343919134473,0.0006997171830087634,0.9306868436256465,5.697356066279106e-17,0.06931315637435348,0.0
10.791366906474822,0.9316885983530977,4.140218607674901e-17,0.06831140164690226,0.0006947936587473613,0.9309938046943503,5.87129591698757e-17,0.06900619530564961,0.0
10.869565217391306,0.9319882749998588,3.6187782846269244e-17,0.06801172500014115,0.0006901402968080284,0.9312981347030508,6.020608432599061e-17,0.06870186529694916,0.0
10.948905109489052,0.9322856744439169,3.12986590402639e-17,0.06771432555608312,0.0006858157852028812,0.931599858658714,6.118157172890948e-17,0.06840014134128597,0.0
11.029411764705884,0.9325808784907386,2.6743578957369e-17,0.06741912150926141,0.0006818794795614425,0.9318989990111771,6.136565460541683e-17,0.06810100098882282,0.0
11.11111111111111,0.932873965436791,2.253049166149237e-17,0.06712603456320895,0.0006783898994133786,0.9321955755373776,6.049500176856686e-17,0.0678044244626223,0.0
11.19402985074627,0.9331650082605136,1.866649656298566e-17,0.06683499173948636,0.000675402969505301,0.9324896052910083,5.833217800361207e-17,0.06751039470899162,0.0
11.278195488721806,0.9334540726316155,1.5157804878072084e-17,0.06654592736838448,0.0006729700017801266,0.9327811026298354,5.4683474545249747e-17,0.06721889737016457,0.0
11.363636363636365,0.9337412147533948,1.2009697421297308e-17,0.06625878524660521,0.0006711354196102803,0.9330700793337845,4.9418493955546076e-17,0.06692992066621545,0.0
11.450381679389315,0.9340264790599052,9.226479576720822e-18,0.06597352094009477,0.0006699342334055558,0.9333565448264997,4.2490404362083946e-17,0.0666434551735003,0.0
