wavelength_um,reflectance,transmittance,absorptance,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,fresnel_reflectance,fresnel_absorptance,energy_error
6.6371681415929205,0.8929402966276586,-1.2177030458418878e-16,0.10705970337234151,-2.3038014400717723,2.0571571412689154,2.8053460305903245e-16,1.2177030458418878e-16,-1.2177030458418878e-16,0.8909928898618719,0.10900711013812814,0.0
6.666666666666667,0.8935380130004841,-1.3128205229391318e-16,0.10646198699951605,-2.4013372328133853,2.145686099552153,3.152524801735276e-16,1.3128205229391318e-16,-1.3128205229391318e-16,0.8916016368406028,0.10839836315939722,0.0
6.696428571428572,0.894132461827644,-1.4092556743945617e-16,0.10586753817235608,-2.4979676842931067,2.2335139951228946,3.5202751335443036e-16,1.4092556743945617e-16,-1.4092556743945617e-16,0.892207003369816,0.10779299663018405,0.0
6.726457399103139,0.8947236184020508,-1.5067166832143786e-16,0.10527638159794932,-2.5932588863930297,2.3202499742868445,3.907306428022319e-16,1.5067166832143786e-16,-1.5067166832143786e-16,0.8928089645588708,0.10719103544112918,0.0
6.756756756756757,0.8953114578742853,-1.604912305577344e-16,0.10468854212571482,-2.6867680597554386,2.4054942285497067,4.3120271213336683e-16,1.604912305577344e-16,-1.604912305577344e-16,0.893407496344537,0.10659250365546302,0.0
6.787330316742082,0.8958959553140066,-1.703552607218743e-16,0.1041040446859936,-2.7780468463861943,2.4888409333502226,4.732548948137008e-16,1.703552607218743e-16,-1.703552607218743e-16,0.8940025754950449,0.10599742450495508,0.0
6.818181818181818,0.8964770857822014,-1.8023496900711601e-16,0.10352291421779876,-2.8666447829755333,2.5698813610146574,5.16669633614006e-16,1.8023496900711601e-16,-1.8023496900711601e-16,0.894594179613727,0.105405820386273,0.0
6.849315068493151,0.8970548244126989,-1.9010184080075166e-16,0.10294517558730129,-2.9521129188635147,2.6482071360775703,5.612021001276342e-16,1.9010184080075166e-16,-1.9010184080075166e-16,0.8951822871422582,0.10481771285774177,0.0
6.880733944954129,0.8976291465014294,-1.9992770704169257e-16,0.10237085349857075,-3.034007539224365,2.723413597912869,6.065821704643355e-16,1.9992770704169257e-16,-1.9992770704169257e-16,0.8957668773634951,0.10423312263650486,0.0
6.912442396313364,0.8982000276017481,-2.0968481322279137e-16,0.1017999723982521,-3.111893951220012,2.7951032328795278,6.525169019307024e-16,2.0968481322279137e-16,-2.0968481322279137e-16,0.896347930403916,0.10365206959608397,0.0
6.944444444444445,0.8987674436243913,-2.1934588688745489e-16,0.1012325563756089,-3.1853502886467675,2.8628891359752724,6.986934841104357e-16,2.1934588688745489e-16,-2.1934588688745489e-16,0.896925427235674,0.10307457276432597,0.0
6.9767441860465125,0.8993313709404928,-2.288842034590038e-16,0.10066862905950746,-3.253971289031358,2.9263984603655735,7.447826265684103e-16,2.288842034590038e-16,-2.288842034590038e-16,0.8974993496782567,0.10250065032174327,0.0
7.009345794392524,0.8998917864862284,-2.3827365023112767e-16,0.10010821351377187,-3.3173719962702477,2.9852758121630187,7.904423347258348e-16,2.3827365023112767e-16,-2.3827365023112767e-16,0.8980696803997666,0.10193031960023335,0.0
7.04225352112676,0.9004486678676629,-2.4748878833988007e-16,0.09955133213233738,-3.375191341785055,3.0391865475088222,8.353220155936373e-16,2.4748878833988007e-16,-2.4748878833988007e-16,0.8986364029178261,0.1013635970821739,0.0
7.075471698113208,0.9010019934644788,-2.5650491253141523e-16,0.0989980065355214,-3.427095557807709,3.0878199293780058,8.790668462922681e-16,2.5650491253141523e-16,-2.5650491253141523e-16,0.8991995016001055,0.10080049839989447,0.0
7.109004739336493,0.9015517425313191,-2.652981085366211e-16,0.09844825746868117,-3.4727813778175345,3.1308921026017136,9.213223308961929e-16,2.652981085366211e-16,-2.652981085366211e-16,0.899758961664492,0.10024103833550801,0.0
7.142857142857142,0.9020978952955188,-2.738453078632195e-16,0.09790210470448152,-3.5119789813198907,3.1681488473707735,9.617389653487015e-16,2.738453078632195e-16,-2.738453078632195e-16,0.9003147691788947,0.09968523082110525,0.0
7.177033492822968,0.902640433050136,-2.8212433981893255e-16,0.0973595669498643,-3.544454643056052,3.19936807393468,9.99976926190339e-16,2.8212433981893255e-16,-2.8212433981893255e-16,0.9008669110607015,0.09913308893929851,0.0
7.211538461538462,0.9031793382412151,-2.9011398058496804e-16,0.09682066175878519,-3.570013050328138,3.2243620243078692,1.03571069677098e-15,2.9011398058496804e-16,-2.9011398058496804e-16,0.9014153750758868,0.09858462492411324,0.0
7.246376811594202,0.9037145945483602,-2.977939991689763e-16,0.09628540545164006,-3.5884992563543734,3.242979150493385,1.0686335445646662e-15,2.977939991689763e-16,-2.977939991689763e-16,0.9019601498377847,0.09803985016221528,0.0
7.281553398058254,0.9042461869577062,-3.0514520007858057e-16,0.0957538130422941,-3.599800242371458,3.2551056429738177,1.0984617652013615e-15,3.0514520007858057e-16,-3.0514520007858057e-16,0.9025012248055303,0.0974987751944697,0.0
7.317073170731708,0.9047741018265649,-3.1214946257279535e-16,0.09522589817343538,-3.6038460664906604,3.2606665879302863,1.1249386128501422e-15,3.1214946257279535e-16,-3.1214946257279535e-16,0.9030385902821777,0.0969614097178223,0.0
7.352941176470588,0.905298326938981,-3.1878977636650207e-16,0.09470167306101927,-3.6006105830013344,3.259626736749897,1.147837842537856e-15,3.1878977636650207e-16,-3.1878977636650207e-16,0.9035722374125066,0.09642776258749342,0.0
7.389162561576355,0.9058188515516816,-3.2505027368428865e-16,0.0941811484483187,-3.590111721798898,3.251990876782108,1.1669667977279046e-15,3.2505027368428865e-16,-3.2505027368428865e-16,0.9041021581805182,0.0958978418194818,0.0
7.425742574257426,0.9063356664298411,-3.309162575831219e-16,0.09366433357015924,-3.5724113237879367,3.2378037979068504,1.1821689858154704e-15,3.309162575831219e-16,-3.309162575831219e-16,0.9046283454066382,0.09537165459336183,0.0
7.462686567164178,0.9068487638723064,-3.3637422648710916e-16,0.09315123612769394,-3.547614534362922,3.217149855182444,1.193326094870754e-15,3.3637422648710916e-16,-3.3637422648710916e-16,0.9051507927446298,0.09484920725537016,0.0
