wavelength_um,reflectance_groove,transmittance_groove,absorptance_groove,emissivity_proxy_groove,raw_transmittance_groove,signed_transmittance_groove,reflectance_flat,transmittance_flat,absorptance_flat,emissivity_proxy_flat,raw_transmittance_flat,signed_transmittance_flat,delta_R,delta_A,energy_error_groove
6.716417910447761,0.8266594768968715,-5.438171460315693e-09,0.1733405285413,0.1733405285413,5.438171460315693e-09,-5.438171460315693e-09,0.8945268556642322,-1.4640450139234487e-16,0.10547314433576797,0.10547314433576797,1.4640450139234487e-16,-1.4640450139234487e-16,-0.06786737876736071,0.06786738420553202,0.0
6.7669172932330826,0.8278785465482579,-5.1639181281528096e-09,0.17212145861566025,0.17212145861566025,5.1639181281528096e-09,-5.1639181281528096e-09,0.895506598065243,-1.6270179948739015e-16,0.10449340193475715,0.10449340193475715,1.6270179948739015e-16,-1.6270179948739015e-16,-0.06762805151698514,0.0676280566809031,0.0
6.818181818181818,0.8294148793241342,-4.8875100897555044e-09,0.17058512556337593,0.17058512556337593,4.8875100897555044e-09,-4.8875100897555044e-09,0.8964770346040184,-1.7909649859331036e-16,0.10352296539598178,0.10352296539598178,1.7909649859331036e-16,-1.7909649859331036e-16,-0.06706215527988424,0.06706216016739415,0.0
6.870229007633588,0.8312884380041877,-4.618625364947022e-09,0.16871156661443765,0.16871156661443765,4.618625364947022e-09,-4.618625364947022e-09,0.8974380499093604,-1.9545636809141414e-16,0.10256195009063981,0.10256195009063981,1.9545636809141414e-16,-1.9545636809141414e-16,-0.06614961190517266,0.06614961652379783,0.0
6.923076923076923,0.8334552764344072,-4.375482628572756e-09,0.16654472794107542,0.16654472794107542,4.375482628572756e-09,-4.375482628572756e-09,0.8983895298743146,-2.1165192975707748e-16,0.10161047012568557,0.10161047012568557,2.1165192975707748e-16,-2.1165192975707748e-16,-0.06493425343990744,0.06493425781538985,0.0
6.976744186046512,0.835817878326455,-4.183053508421881e-09,0.16418212585659847,0.16418212585659847,4.183053508421881e-09,-4.183053508421881e-09,0.8993313628992442,-2.275573405123296e-16,0.10066863710075602,0.10066863710075602,2.275573405123296e-16,-2.275573405123296e-16,-0.06351348457278916,0.06351348875584245,0.0
7.03125,0.8382457528628744,-4.069927299077329e-09,0.16175425120705292,0.16175425120705292,4.069927299077329e-09,-4.069927299077329e-09,0.9002634412123967,-2.4305123031517754e-16,0.0997365587876036,0.0997365587876036,2.4305123031517754e-16,-2.4305123031517754e-16,-0.06201768834952226,0.06201769241944932,0.0
7.086614173228347,0.8406019095427398,-4.0641486073828064e-09,0.15939809452140877,0.15939809452140877,4.0641486073828064e-09,-4.0641486073828064e-09,0.9011856622150106,-2.58017490006263e-16,0.09881433778498964,0.09881433778498964,2.58017490006263e-16,-2.58017490006263e-16,-0.060583752672270785,0.06058375673641912,0.0
7.142857142857142,0.842769875567961,-4.188537921028839e-09,0.15723012862057692,0.15723012862057692,4.188537921028839e-09,-4.188537921028839e-09,0.9020979298030591,-2.723460044411952e-16,0.09790207019694114,0.09790207019694114,2.723460044411952e-16,-2.723460044411952e-16,-0.05932805423509813,0.05932805842363578,0.0
7.199999999999999,0.8446759807851849,-4.456129856959383e-09,0.15532402367094494,0.15532402367094494,4.456129856959383e-09,-4.456129856959383e-09,0.9030001556208194,-2.8593332677236997e-16,0.09699984437918092,0.09699984437918092,2.8593332677236997e-16,-2.8593332677236997e-16,-0.05832417483563446,0.05832417929176402,0.0
